address_length,application_uuid,apply_amount,apply_month,apply_time,audit_time,bank_address,card_mobile,company_city,company_quhao,contract_id,id_card_address,idno,is_reapply,job,login_origin,login_time,mobile,mobile_city,mobile_company,mobile_province,net_age,r_name1,real_name,register_time,relation1,relation2,relation3,target,tg_location,tid,user_city,user_id,user_province
14,web1282096346330969,10201,213,2017/12/23 00:00:00,2017/08/24 15:52:01,Nan,15152721728,,0514,,,622429200009162435,,公司受雇员工,,,18818464571,,2,,,,蒋欣名,2018/07/28 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096351871145,10202,214,2017/12/24 00:00:00,2017/08/24 15:52:01,Nan,15152721729,,0514,,,422801198507270410,,公司受雇员工,,,18818464572,,2,,,,蒋欣名,2018/07/29 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096357380090,10203,215,2017/12/25 00:00:00,2017/08/24 15:52:01,Nan,15152721730,,0514,,,410482199603178224,,公司受雇员工,,,18818464573,,2,,,,蒋欣名,2018/07/30 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096362896289,10204,216,2017/12/26 00:00:00,2017/08/24 15:52:01,Nan,15152721731,,0514,,,440402198808219076,,公司受雇员工,,,18818464574,,2,,,,蒋欣名,2018/07/31 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096368380606,10205,217,2017/12/27 00:00:00,2017/08/24 15:52:01,Nan,15152721732,,0514,,,440781199609292330,,公司受雇员工,,,18818464575,,2,,,,蒋欣名,2018/08/01 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096373872713,10206,218,2017/12/28 00:00:00,2017/08/24 15:52:01,Nan,15152721733,,0514,,,440181198801260614,,公司受雇员工,,,18818464576,,2,,,,蒋欣名,2018/08/02 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096379360592,10207,219,2017/12/29 00:00:00,2017/08/24 15:52:01,Nan,15152721734,,0514,,,440582198608103236,,公司受雇员工,,,18818464577,,2,,,,蒋欣名,2018/08/03 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096384820214,10208,220,2017/12/30 00:00:00,2017/08/24 15:52:01,Nan,15152721735,,0514,,,110101198001015612,,公司受雇员工,,,18818464578,,2,,,,蒋欣名,2018/08/04 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096390321499,10209,221,2017/12/31 00:00:00,2017/08/24 15:52:01,Nan,15152721736,,0514,,,110101198001015639,,公司受雇员工,,,18818464579,,2,,,,蒋欣名,2018/08/05 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096395856853,10210,222,2018/01/01 00:00:00,2017/08/24 15:52:01,Nan,15152721737,,0514,,,110101198001015655,,公司受雇员工,,,18818464580,,2,,,,蒋欣名,2018/08/06 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096401305622,10211,223,2018/01/02 00:00:00,2017/08/24 15:52:01,Nan,15152721738,,0514,,,110101198001015671,,公司受雇员工,,,18818464581,,2,,,,蒋欣名,2018/08/07 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096406800861,10212,224,2018/01/03 00:00:00,2017/08/24 15:52:01,Nan,15152721739,,0514,,,110101198001015698,,公司受雇员工,,,18818464582,,2,,,,蒋欣名,2018/08/08 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096412261143,10213,225,2018/01/04 00:00:00,2017/08/24 15:52:01,Nan,15152721740,,0514,,,110101198001015719,,公司受雇员工,,,18818464583,,2,,,,蒋欣名,2018/08/09 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096417729275,10214,226,2018/01/05 00:00:00,2017/08/24 15:52:01,Nan,15152721741,,0514,,,110101198001015735,,公司受雇员工,,,18818464584,,2,,,,蒋欣名,2018/08/10 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096423271040,10215,227,2018/01/06 00:00:00,2017/08/24 15:52:01,Nan,15152721742,,0514,,,110101198001015751,,公司受雇员工,,,18818464585,,2,,,,蒋欣名,2018/08/11 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096428769701,10216,228,2018/01/07 00:00:00,2017/08/24 15:52:01,Nan,15152721743,,0514,,,110101198001015778,,公司受雇员工,,,18818464586,,2,,,,蒋欣名,2018/08/12 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096434252051,10217,229,2018/01/08 00:00:00,2017/08/24 15:52:01,Nan,15152721744,,0514,,,110101198001015794,,公司受雇员工,,,18818464587,,2,,,,蒋欣名,2018/08/13 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096439760497,10218,230,2018/01/09 00:00:00,2017/08/24 15:52:01,Nan,15152721745,,0514,,,110101198001015815,,公司受雇员工,,,18818464588,,2,,,,蒋欣名,2018/08/14 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096445225335,10219,231,2018/01/10 00:00:00,2017/08/24 15:52:01,Nan,15152721746,,0514,,,110101198001015831,,公司受雇员工,,,18818464589,,2,,,,蒋欣名,2018/08/15 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096450687849,10220,232,2018/01/11 00:00:00,2017/08/24 15:52:01,Nan,15152721747,,0514,,,110101198001015858,,公司受雇员工,,,18818464590,,2,,,,蒋欣名,2018/08/16 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096456715811,10221,233,2018/01/12 00:00:00,2017/08/24 15:52:01,Nan,15152721748,,0514,,,110101198001015874,,公司受雇员工,,,18818464591,,2,,,,蒋欣名,2018/08/17 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096462182061,10222,234,2018/01/13 00:00:00,2017/08/24 15:52:01,Nan,15152721749,,0514,,,110101198001015890,,公司受雇员工,,,18818464592,,2,,,,蒋欣名,2018/08/18 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096467709082,10223,235,2018/01/14 00:00:00,2017/08/24 15:52:01,Nan,15152721750,,0514,,,110101198001015911,,公司受雇员工,,,18818464593,,2,,,,蒋欣名,2018/08/19 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096473190215,10224,236,2018/01/15 00:00:00,2017/08/24 15:52:01,Nan,15152721751,,0514,,,110101198001015938,,公司受雇员工,,,18818464594,,2,,,,蒋欣名,2018/08/20 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096478654106,10225,237,2018/01/16 00:00:00,2017/08/24 15:52:01,Nan,15152721752,,0514,,,110101198001015954,,公司受雇员工,,,18818464595,,2,,,,蒋欣名,2018/08/21 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096484196493,10226,238,2018/01/17 00:00:00,2017/08/24 15:52:01,Nan,15152721753,,0514,,,110101198001015970,,公司受雇员工,,,18818464596,,2,,,,蒋欣名,2018/08/22 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096489674282,10227,239,2018/01/18 00:00:00,2017/08/24 15:52:01,Nan,15152721754,,0514,,,110101198001015997,,公司受雇员工,,,18818464597,,2,,,,蒋欣名,2018/08/23 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096495142752,10228,240,2018/01/19 00:00:00,2017/08/24 15:52:01,Nan,15152721755,,0514,,,110101198001016017,,公司受雇员工,,,18818464598,,2,,,,蒋欣名,2018/08/24 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096500629486,10229,241,2018/01/20 00:00:00,2017/08/24 15:52:01,Nan,15152721756,,0514,,,110101198001016033,,公司受雇员工,,,18818464599,,2,,,,蒋欣名,2018/08/25 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096506092143,10230,242,2018/01/21 00:00:00,2017/08/24 15:52:01,Nan,15152721757,,0514,,,11010119800101605X,,公司受雇员工,,,18818464600,,2,,,,蒋欣名,2018/08/26 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096511546645,10231,243,2018/01/22 00:00:00,2017/08/24 15:52:01,Nan,15152721758,,0514,,,110101198001016076,,公司受雇员工,,,18818464601,,2,,,,蒋欣名,2018/08/27 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096517056517,10232,244,2018/01/23 00:00:00,2017/08/24 15:52:01,Nan,15152721759,,0514,,,110101198001016092,,公司受雇员工,,,18818464602,,2,,,,蒋欣名,2018/08/28 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096522536146,10233,245,2018/01/24 00:00:00,2017/08/24 15:52:01,Nan,15152721760,,0514,,,110101198001016113,,公司受雇员工,,,18818464603,,2,,,,蒋欣名,2018/08/29 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096528016966,10234,246,2018/01/25 00:00:00,2017/08/24 15:52:01,Nan,15152721761,,0514,,,11010119800101613X,,公司受雇员工,,,18818464604,,2,,,,蒋欣名,2018/08/30 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096533488707,10235,247,2018/01/26 00:00:00,2017/08/24 15:52:01,Nan,15152721762,,0514,,,110101198001016156,,公司受雇员工,,,18818464605,,2,,,,蒋欣名,2018/08/31 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096539099297,10236,248,2018/01/27 00:00:00,2017/08/24 15:52:01,Nan,15152721763,,0514,,,110101198001016172,,公司受雇员工,,,18818464606,,2,,,,蒋欣名,2018/09/01 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096544551686,10237,249,2018/01/28 00:00:00,2017/08/24 15:52:01,Nan,15152721764,,0514,,,110101198001016199,,公司受雇员工,,,18818464607,,2,,,,蒋欣名,2018/09/02 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096550064861,10238,250,2018/01/29 00:00:00,2017/08/24 15:52:01,Nan,15152721765,,0514,,,11010119800101621X,,公司受雇员工,,,18818464608,,2,,,,蒋欣名,2018/09/03 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096555514557,10239,251,2018/01/30 00:00:00,2017/08/24 15:52:01,Nan,15152721766,,0514,,,110101198001016236,,公司受雇员工,,,18818464609,,2,,,,蒋欣名,2018/09/04 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096561001989,10240,252,2018/01/31 00:00:00,2017/08/24 15:52:01,Nan,15152721767,,0514,,,110101198001016252,,公司受雇员工,,,18818464610,,2,,,,蒋欣名,2018/09/05 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096566497561,10241,253,2018/02/01 00:00:00,2017/08/24 15:52:01,Nan,15152721768,,0514,,,110101198001016279,,公司受雇员工,,,18818464611,,2,,,,蒋欣名,2018/09/06 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096571938560,10242,254,2018/02/02 00:00:00,2017/08/24 15:52:01,Nan,15152721769,,0514,,,110101198001016295,,公司受雇员工,,,18818464612,,2,,,,蒋欣名,2018/09/07 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096577395427,10243,255,2018/02/03 00:00:00,2017/08/24 15:52:01,Nan,15152721770,,0514,,,110101198001016316,,公司受雇员工,,,18818464613,,2,,,,蒋欣名,2018/09/08 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096582890929,10244,256,2018/02/04 00:00:00,2017/08/24 15:52:01,Nan,15152721771,,0514,,,110101198001016332,,公司受雇员工,,,18818464614,,2,,,,蒋欣名,2018/09/09 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096588349723,10245,257,2018/02/05 00:00:00,2017/08/24 15:52:01,Nan,15152721772,,0514,,,110101198001016359,,公司受雇员工,,,18818464615,,2,,,,蒋欣名,2018/09/10 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096593829180,10246,258,2018/02/06 00:00:00,2017/08/24 15:52:01,Nan,15152721773,,0514,,,110101198001016375,,公司受雇员工,,,18818464616,,2,,,,蒋欣名,2018/09/11 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096599289117,10247,259,2018/02/07 00:00:00,2017/08/24 15:52:01,Nan,15152721774,,0514,,,110101198001016391,,公司受雇员工,,,18818464617,,2,,,,蒋欣名,2018/09/12 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096604751909,10248,260,2018/02/08 00:00:00,2017/08/24 15:52:01,Nan,15152721775,,0514,,,110101198001016412,,公司受雇员工,,,18818464618,,2,,,,蒋欣名,2018/09/13 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096610249131,10249,261,2018/02/09 00:00:00,2017/08/24 15:52:01,Nan,15152721776,,0514,,,110101198001016439,,公司受雇员工,,,18818464619,,2,,,,蒋欣名,2018/09/14 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096615731730,10250,262,2018/02/10 00:00:00,2017/08/24 15:52:01,Nan,15152721777,,0514,,,110101198001016455,,公司受雇员工,,,18818464620,,2,,,,蒋欣名,2018/09/15 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096621185367,10251,263,2018/02/11 00:00:00,2017/08/24 15:52:01,Nan,15152721778,,0514,,,110101198001016471,,公司受雇员工,,,18818464621,,2,,,,蒋欣名,2018/09/16 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096626712536,10252,264,2018/02/12 00:00:00,2017/08/24 15:52:01,Nan,15152721779,,0514,,,110101198001016498,,公司受雇员工,,,18818464622,,2,,,,蒋欣名,2018/09/17 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096632268893,10253,265,2018/02/13 00:00:00,2017/08/24 15:52:01,Nan,15152721780,,0514,,,110101198001016519,,公司受雇员工,,,18818464623,,2,,,,蒋欣名,2018/09/18 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096637728532,10254,266,2018/02/14 00:00:00,2017/08/24 15:52:01,Nan,15152721781,,0514,,,110101198001016535,,公司受雇员工,,,18818464624,,2,,,,蒋欣名,2018/09/19 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096643232272,10255,267,2018/02/15 00:00:00,2017/08/24 15:52:01,Nan,15152721782,,0514,,,110101198001016551,,公司受雇员工,,,18818464625,,2,,,,蒋欣名,2018/09/20 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096648757294,10256,268,2018/02/16 00:00:00,2017/08/24 15:52:01,Nan,15152721783,,0514,,,110101198001016578,,公司受雇员工,,,18818464626,,2,,,,蒋欣名,2018/09/21 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096654222691,10257,269,2018/02/17 00:00:00,2017/08/24 15:52:01,Nan,15152721784,,0514,,,110101198001016594,,公司受雇员工,,,18818464627,,2,,,,蒋欣名,2018/09/22 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096659690330,10258,270,2018/02/18 00:00:00,2017/08/24 15:52:01,Nan,15152721785,,0514,,,110101198001016615,,公司受雇员工,,,18818464628,,2,,,,蒋欣名,2018/09/23 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096665201950,10259,271,2018/02/19 00:00:00,2017/08/24 15:52:01,Nan,15152721786,,0514,,,110101198001016631,,公司受雇员工,,,18818464629,,2,,,,蒋欣名,2018/09/24 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096670630306,10260,272,2018/02/20 00:00:00,2017/08/24 15:52:01,Nan,15152721787,,0514,,,110101198001016658,,公司受雇员工,,,18818464630,,2,,,,蒋欣名,2018/09/25 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096676139828,10261,273,2018/02/21 00:00:00,2017/08/24 15:52:01,Nan,15152721788,,0514,,,110101198001016674,,公司受雇员工,,,18818464631,,2,,,,蒋欣名,2018/09/26 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096681635977,10262,274,2018/02/22 00:00:00,2017/08/24 15:52:01,Nan,15152721789,,0514,,,110101198001016690,,公司受雇员工,,,18818464632,,2,,,,蒋欣名,2018/09/27 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096687102902,10263,275,2018/02/23 00:00:00,2017/08/24 15:52:01,Nan,15152721790,,0514,,,110101198001016711,,公司受雇员工,,,18818464633,,2,,,,蒋欣名,2018/09/28 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096692636511,10264,276,2018/02/24 00:00:00,2017/08/24 15:52:01,Nan,15152721791,,0514,,,110101198001016738,,公司受雇员工,,,18818464634,,2,,,,蒋欣名,2018/09/29 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096698200716,10265,277,2018/02/25 00:00:00,2017/08/24 15:52:01,Nan,15152721792,,0514,,,110101198001016754,,公司受雇员工,,,18818464635,,2,,,,蒋欣名,2018/09/30 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096703689465,10266,278,2018/02/26 00:00:00,2017/08/24 15:52:01,Nan,15152721793,,0514,,,110101198001016770,,公司受雇员工,,,18818464636,,2,,,,蒋欣名,2018/10/01 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096709185725,10267,279,2018/02/27 00:00:00,2017/08/24 15:52:01,Nan,15152721794,,0514,,,110101198001016797,,公司受雇员工,,,18818464637,,2,,,,蒋欣名,2018/10/02 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096714692541,10268,280,2018/02/28 00:00:00,2017/08/24 15:52:01,Nan,15152721795,,0514,,,110101198001016818,,公司受雇员工,,,18818464638,,2,,,,蒋欣名,2018/10/03 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096720179933,10269,281,2018/03/01 00:00:00,2017/08/24 15:52:01,Nan,15152721796,,0514,,,110101198001016834,,公司受雇员工,,,18818464639,,2,,,,蒋欣名,2018/10/04 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096725632512,10270,282,2018/03/02 00:00:00,2017/08/24 15:52:01,Nan,15152721797,,0514,,,110101198001016850,,公司受雇员工,,,18818464640,,2,,,,蒋欣名,2018/10/05 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096731090467,10271,283,2018/03/03 00:00:00,2017/08/24 15:52:01,Nan,15152721798,,0514,,,110101198001016877,,公司受雇员工,,,18818464642,,2,,,,蒋欣名,2018/10/06 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096736561799,10272,284,2018/03/04 00:00:00,2017/08/24 15:52:01,Nan,15152721799,,0514,,,110101198001016893,,公司受雇员工,,,18818464643,,2,,,,蒋欣名,2018/10/07 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096742036801,10273,285,2018/03/05 00:00:00,2017/08/24 15:52:01,Nan,15152721800,,0514,,,110101198001016914,,公司受雇员工,,,18818464644,,2,,,,蒋欣名,2018/10/08 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096747499802,10274,286,2018/03/06 00:00:00,2017/08/24 15:52:01,Nan,15152721801,,0514,,,110101198001016930,,公司受雇员工,,,18818464645,,2,,,,蒋欣名,2018/10/09 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096752955721,10275,287,2018/03/07 00:00:00,2017/08/24 15:52:01,Nan,15152721802,,0514,,,110101198001016957,,公司受雇员工,,,18818464646,,2,,,,蒋欣名,2018/10/10 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096758459606,10276,288,2018/03/08 00:00:00,2017/08/24 15:52:01,Nan,15152721803,,0514,,,110101198001016973,,公司受雇员工,,,18818464647,,2,,,,蒋欣名,2018/10/11 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096763882005,10277,289,2018/03/09 00:00:00,2017/08/24 15:52:01,Nan,15152721804,,0514,,,11010119800101699X,,公司受雇员工,,,18818464648,,2,,,,蒋欣名,2018/10/12 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096769408430,10278,290,2018/03/10 00:00:00,2017/08/24 15:52:01,Nan,15152721805,,0514,,,11010119800101701X,,公司受雇员工,,,18818464649,,2,,,,蒋欣名,2018/10/13 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096774935911,10279,291,2018/03/11 00:00:00,2017/08/24 15:52:01,Nan,15152721806,,0514,,,110101198001017036,,公司受雇员工,,,18818464650,,2,,,,蒋欣名,2018/10/14 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096780445998,10280,292,2018/03/12 00:00:00,2017/08/24 15:52:01,Nan,15152721807,,0514,,,110101198001017052,,公司受雇员工,,,18818464651,,2,,,,蒋欣名,2018/10/15 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096785936545,10281,293,2018/03/13 00:00:00,2017/08/24 15:52:01,Nan,15152721808,,0514,,,110101198001017079,,公司受雇员工,,,18818464652,,2,,,,蒋欣名,2018/10/16 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096791424495,10282,294,2018/03/14 00:00:00,2017/08/24 15:52:01,Nan,15152721809,,0514,,,110101198001017095,,公司受雇员工,,,18818464653,,2,,,,蒋欣名,2018/10/17 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096796868954,10283,295,2018/03/15 00:00:00,2017/08/24 15:52:01,Nan,15152721810,,0514,,,110101198001017116,,公司受雇员工,,,18818464654,,2,,,,蒋欣名,2018/10/18 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096802383811,10284,296,2018/03/16 00:00:00,2017/08/24 15:52:01,Nan,15152721811,,0514,,,110101198001017132,,公司受雇员工,,,18818464655,,2,,,,蒋欣名,2018/10/19 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096807840355,10285,297,2018/03/17 00:00:00,2017/08/24 15:52:01,Nan,15152721812,,0514,,,110101198001017159,,公司受雇员工,,,18818464656,,2,,,,蒋欣名,2018/10/20 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096813330950,10286,298,2018/03/18 00:00:00,2017/08/24 15:52:01,Nan,15152721813,,0514,,,110101198001017175,,公司受雇员工,,,18818464657,,2,,,,蒋欣名,2018/10/21 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096818809759,10287,299,2018/03/19 00:00:00,2017/08/24 15:52:01,Nan,15152721814,,0514,,,110101198001017191,,公司受雇员工,,,18818464658,,2,,,,蒋欣名,2018/10/22 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096824283773,10288,300,2018/03/20 00:00:00,2017/08/24 15:52:01,Nan,15152721815,,0514,,,110101198001017212,,公司受雇员工,,,18818464659,,2,,,,蒋欣名,2018/10/23 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096829774937,10289,301,2018/03/21 00:00:00,2017/08/24 15:52:01,Nan,15152721816,,0514,,,110101198001017239,,公司受雇员工,,,18818464660,,2,,,,蒋欣名,2018/10/24 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096835220200,10290,302,2018/03/22 00:00:00,2017/08/24 15:52:01,Nan,15152721817,,0514,,,110101198001017255,,公司受雇员工,,,18818464661,,2,,,,蒋欣名,2018/10/25 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096840694914,10291,303,2018/03/23 00:00:00,2017/08/24 15:52:01,Nan,15152721818,,0514,,,110101198001017271,,公司受雇员工,,,18818464662,,2,,,,蒋欣名,2018/10/26 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096846205078,10292,304,2018/03/24 00:00:00,2017/08/24 15:52:01,Nan,15152721819,,0514,,,110101198001017298,,公司受雇员工,,,18818464663,,2,,,,蒋欣名,2018/10/27 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096851706502,10293,305,2018/03/25 00:00:00,2017/08/24 15:52:01,Nan,15152721820,,0514,,,110101198001017319,,公司受雇员工,,,18818464664,,2,,,,蒋欣名,2018/10/28 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096857180877,10294,306,2018/03/26 00:00:00,2017/08/24 15:52:01,Nan,15152721821,,0514,,,110101198001017335,,公司受雇员工,,,18818464665,,2,,,,蒋欣名,2018/10/29 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096862678784,10295,307,2018/03/27 00:00:00,2017/08/24 15:52:01,Nan,15152721822,,0514,,,110101198001017351,,公司受雇员工,,,18818464666,,2,,,,蒋欣名,2018/10/30 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096868198236,10296,308,2018/03/28 00:00:00,2017/08/24 15:52:01,Nan,15152721823,,0514,,,110101198001017378,,公司受雇员工,,,18818464667,,2,,,,蒋欣名,2018/10/31 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096873646425,10297,309,2018/03/29 00:00:00,2017/08/24 15:52:01,Nan,15152721824,,0514,,,110101198001017394,,公司受雇员工,,,18818464668,,2,,,,蒋欣名,2018/11/01 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096884637851,10299,311,2018/03/31 00:00:00,2017/08/24 15:52:01,Nan,15152721826,,0514,,,110101198001017431,,公司受雇员工,,,18818464670,,2,,,,蒋欣名,2018/11/03 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096890120058,10300,312,2018/04/01 00:00:00,2017/08/24 15:52:01,Nan,15152721827,,0514,,,110101198001017458,,公司受雇员工,,,18818464671,,2,,,,蒋欣名,2018/11/04 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096895548372,10301,313,2018/04/02 00:00:00,2017/08/24 15:52:01,Nan,15152721828,,0514,,,110101198001017474,,公司受雇员工,,,18818464672,,2,,,,蒋欣名,2018/11/05 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096901017482,10302,314,2018/04/03 00:00:00,2017/08/24 15:52:01,Nan,15152721829,,0514,,,110101198001017490,,公司受雇员工,,,18818464673,,2,,,,蒋欣名,2018/11/06 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096906555021,10303,315,2018/04/04 00:00:00,2017/08/24 15:52:01,Nan,15152721830,,0514,,,110101198001017511,,公司受雇员工,,,18818464674,,2,,,,蒋欣名,2018/11/07 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096912051471,10304,316,2018/04/05 00:00:00,2017/08/24 15:52:01,Nan,15152721831,,0514,,,110101198001017538,,公司受雇员工,,,18818464675,,2,,,,蒋欣名,2018/11/08 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096917507692,10305,317,2018/04/06 00:00:00,2017/08/24 15:52:01,Nan,15152721832,,0514,,,110101198001017554,,公司受雇员工,,,18818464676,,2,,,,蒋欣名,2018/11/09 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
14,web1282096923036675,10306,318,2018/04/07 00:00:00,2017/08/24 15:52:01,Nan,15152721833,,0514,,,110101198001017570,,公司受雇员工,,,18818464677,,2,,,,蒋欣名,2018/11/10 00:00:00,母亲,父亲,朋友,0,测试环境,,,,江苏
